CD Number,Company Name,Country Name,DUNS
83885,Korhan Pazarlama Ve Dis Ticaret A.S.,TR,525219291
626991,"Zhejiang TianRui Chemical Co., Ltd",CN,529583159
56351,The Beharry Group of Companies  / Edward B. Beharry & Company Limited,GY,
906594,"Kimnori Co., Ltd.",KR,689518353
654448,"Hunan Er-Kang Pharmaceutical Co., Ltd",CN,529353518
1072914,Archeral,AR,
339518,Tadimda Gida Sanayi A.S.,TR,
474408,Tierra de Arandanos S.R.L.,AR,952111012
49747,Gennaro Auricchio S.P.A.,IT,444277131
1084411,"Wichy Plantation Company (Pvt)., Ltd.",LK,659418862
1090827,San Won Limited,NZ,591520408
54558,Pescados Fabregat S.A.,ES,464014026
924460,Prime Seafood (Pvt) Ltd,PK,645762704
342551,Sanorice BV,NL,387427891
1075664,Tapi,IT,438806528
1073637,Sun-Maid Growers of California Cooperative,US,80422174
1076816,"King Brewing Co., Ltd.",JP,691455927
781583,Sokan Company Limited,JP,692460245
529924,"Signwin Food Enterprise Co., Ltd.",TW,658443734
242947,Prince Sea Foods (Pvt) Ltd,BD,
1093962,"Cosmecca Korea Co., Ltd.",KR,688830827
985052,ZJ Pharma Inc. / Pharmax N.A. Inc.,US,79183231
9214,Geomar S.A,CL,
1094960,Traber Kase AG,CH,481727717
900208,Pt. Sari Segar Husada,ID,728672460
943492,Loc Viet Cuong Joint Stock Company,VN,555363711
623649,Traiteur De Paris,FR,279537604
913295,"Guilin Sanzhen Foods Co., Ltd.",CN,
883563,"Trevino International, Inc. / Anavale Produce Corp",US,807052402
577571,THT S.A. / THT Probiotics & Meat Starter,BE,765663968
1062032,Africa 2000 SARL,SN,
795710,"Importaco Ingredients, S.L.",ES,464777494
837978,Empacadora Nautilius SAC,PE,934083242
83019,Pidy Gourmet,BE,370001547
85945,Planete Pain S.A.,FR,347587073
87000,"Siong Hong Enterprise Co., Ltd. / Siouras S.A.",TH,659969711
645996,Tucker's Natural / Food Service Solutions,AU,742267060
1070630,PT. Mutiara Laut Abadi,ID,727092384
244120,Ricegrowers Limited,AU,750692536
30242,Bayernland EG,DE,320371180
86012,"Primex Coco Products, Incorporated / King Agro-Marine Products / Primex Group of Companies / Primex Group of Companies Philippines",PH,721405504
958557,Amtech Ingredients Llc.,US,38524956
989626,"Xi'an Green Spring Technology Co., Ltd.",CN,544517301
860627,"Suri Tani Pemuka, Pt / Pt. Ayu Bumi Sejati",ID,726608099
571445,Coca Cola Bottling Co. of Yakima & Tri-Cities,US,43351972
1074293,Promiel S.R.L.,AR,978108822
1076505,Promotora De La Agricultura Sustentable S.A.- Proassa,PE,934159286
50035,Agropecuaria del Consuelo S.A. de C.V.,MX,814444071
258069,Naturel West Corporation,US,34256325
917764,PT. Bening Big Tree Farms,ID,726490589
657534,Pastificio Di Chiavenna SRL.,IT,432332195
927821,"Nikko Yakuhin Kogyo., Ltd.",JP,693204620
1085575,Animal Supply Company LLC,US,
894787,"Jiangxi Pengxin Food Co., Ltd.",CN,529316868
952023,"Dalian Sunrise Foodstuffs Co., Ltd.",CN,
867976,Frigorifico Las Moras Chiadel S.A.,UY,966000150
1091574,Batory Foods,US,184446602
1091576,Batory Foods,US,80035873
323577,Laxmi Enterprises,IN,676246012
1063383,"Choice Trading Corporation Pvt., Ltd.",IN,675965902
555758,Dierberger Oleos Essenciais S.A.,BR,908916203
1069487,Access Business Group LLC,US,623831521
244106,Ricegrowers Limited,AU,750686926
1084550,"Gourmet Desserts / Gourmet Desserts, S.L.U.",ES,768870532
652457,Menz & Gasser S.P.A.,IT,428129688
705606,Charoen Pokphand Foods Public Co. Ltd.,TH,672045120
884026,"World Asia Logistics, Inc.",US,95114299
1070615,PT. Karunia Alam Segar,ID,726422947
284662,Veronica S.A.C.I.A.F.E I.,AR,970319174
241071,Centro de Especialidades Agricolas de Cafe S.A.,PA,816810214
289758,"Hakutsuru Sake Brewing Co., Ltd.",JP,690777180
1040243,Comavo D de R.L. de C.V.,MX,
1009963,"Alimentos Da.Ssa.Mi, S.A. de C.V.",MX,812820816
987283,"Wide Faith Foods Co., Ltd.",TH,661336591
377144,Dessert Factory S.A.,BE,299164640
1030272,"Caferros USA, LLC",US,80325049
1062566,Agraria Vecino Hens La Cultivada,ES,560534406
934804,Lianyungang Hakou Trading Co Limited,CN,542981193
80495,"Congelados de Navarra, S.A.U.",ES,463712680
1069013,"shanghai Ais Industrial Co., Limited",CN,528075272
1028405,Exportaciones Moroccan Empire S.A. de C.V.,MX,812819276
1072908,"EP Minerals, Llc.",US,41655598
874542,"Zhejiang Green Home Food Co., Ltd.",CN,547695497
244111,Ricegrowers Limited,AU,
1085035,Voortman Cookies Ltd.,CA,
674871,"Renieris, Eeftherios, & Co",GR,499472400
1015563,El Comendador S.A.,CR,686899066
1013796,"Blessed Products Of Asia Co., Ltd / Znya Organics",TH,662341253
321429,"First Class Cargo Systems, Ltd.",US,
1068500,Nik-Sot Group Ltd.,BG,503529895
1068681,3 Arroyos S.A.,AR,979233988
1069778,Ind E Com de Prod Alim Cepera,BR,901737511
1072719,DSM Nutritional Products Canada Inc.,CA,204176262
235162,Italcarciofi SRL,IT,655540065
244119,Ricegrowers Limited,AU,750686773
911270,Anastasi S.R.L.,IT,338469078
51254,Top Shallots,NL,405255068
470773,Vamvalis Foods S.A.,GR,499578438
1083615,M.A. Manufacturing And Import Of Rags Ltd.,IL,600033880
470161,Sdoukos S.A.,GR,499676026
79591,Misr Cafe Company,EG,644920001
1090232,Grano Organico Inc.,CA,202646121
1063770,Ananya Commodities Pty. Ltd.,AU,746263292
1065894,I Sapori Di Corbara S.R.L.,IT,428736504
1070617,PT Pan Putra Samudra,ID,727600152
922688,Pt. Sarimunik Mandiri,ID,726777555
1070803,"Soc. Comercial Exportadora / Sociedad Comercial Exportadora de Frutas del Huerto, SA",CL,815631723
1072989,"Cargill, Inc.",US,157814393
782001,Sensient Food Colors,CA,201231750
751820,Yamasa ORM Corporation,JP,717957567
1080049,Athenean Family Bakery Ferro S.A.,GR,728438792
803231,M/S Naik Oceanic Exports Pvt. Ltd.,IN,650906816
269550,Meggle Wasserburg GmbH & Co KG,DE,331213111
1088084,Delmello Foods,CA,
1091939,Italgum Caramelle S.R.L.,IT,430374272
1094424,A  Hartrodt Espana S.A.,ES,467152971
1094472,Prydes Confectionery,AU,
885124,PT Bancar Makmur Indah,ID,726576106
846318,Khom Foods,ID,728864542
876541,"Duy Anh Foods Co., Ltd. / Duy Anh Foods Import & Export Company",VN,555387220
1063545,Penzo Paolo,IT,437479028
1070610,PT. Bamboe Indonesia,ID,727596467
879501,Nekkanti Sea Foods Limited,IN,677603476
803781,Wen Chang Feng Glasses Factory/Nice Eyewear Co. Limited,CN,544419267
603361,Ningbo Traditional Chinese Pharmaceutical Factory,CN,544095059
575720,Only Natural Products Ltd.,UK,239071157
274676,"Procesadora Vizcaya, C. Por A.",DO,871467614
828923,Veerprabhu Export House,IN,862441601
377350,Sodiko NV,BE,373302132
880545,"Marusho (Xiamen) Foods Co., Ltd.",CN,529063978
828804,"General Mills India Pvt, Ltd.",IN,918451993
1069805,"Jiachem Dentbio Co.,Ltd.",CN,548173936
704150,Giacinto Callipo Conserve Alimentari Srl,IT,430572909
1081173,"Maestro Nut, SRL.",MD,535133489
297786,MS Iceland Dairies Limited,IS,
87646,Tostaderos Sol de Alba S.A.,ES,467007013
1084383,Family Food Jeonju Factory,KR,688235562
84978,Industrias Coquet S.A.,ES,461318381
1058542,Konstantoulas Theodors LP,GR,523520789
1090111,Cooperativa Cafetalera Ecologica la Labor Ocotepeque Limitada,HN,
718469,Pietrelli Prunes,AR,972247714
345308,Triunfo do Brasil Ind e Com. Ltda.,BR,897474980
276727,PT. Niramas Utama,ID,726542231
679189,Cooperativa Arrozeira Extremo Sul Ltda,BR,897124483
1077044,Dongwon Korean Ginseng Company Limited,KR,687957464
310187,"Grupo Industrial Cacep, S.A. de C.V.",MX,951583255
914196,Todo Natural S.A.,CR,853138332
914200,Delamaris d.o.o.,SI,673024563
897287,Fruticola Y Exportadora Atacama Ltda.,CL,980449250
1062919,"Zhejiang Anji Foreign Trading Co., Ltd.",CN,544625353
879504,Nekkanti Sea Foods Limited,IN,650580678
1071066,"Sumber Mina Samudera, Pt",ID,727600202
1077138,FrieslandCampina Cheese & Butter B.V.,NL,489676902
817521,Aceites Elizondo S.L.,ES,464251310
920821,Metshu Exports (PVT) Ltd.,LK,561796338
1084141,"Kenko Mayonnaise Co., Ltd. Nishi-Kobe Factory",JP,695456301
672192,Mirato S.p.A.,IT,339066104
483956,"Alucon Public Co., Ltd.",TH,659710230
63857,Norsan Meats LLC,US,845849768
1063084,MET Industrial Ltd.,CN,686965397
412557,"Incisive Surgical, Inc.",US,14099662
60349,Excelco Trading L.P.,US,195704598
308228,Herbal Isolates Private Ltd.,IN,918567587
1072980,L.V. Lomas Inc.,US,
762595,Austral Fisheries Pty Ltd,AU,
770106,Cerealto Siro Foods S.L.U.,ES,464288834
383964,Urgel Ganadera S.A.,ES,460057870
933331,HDR Foods Corporation,PH,722642790
615255,Sarda Affumicati S.r.l.,IT,
30358,Develey Senf & Feinkost GmbH,DE,313209083
1096962,Ajinoriki MSG (Malaysia) Sdn. Bhd.,MY,659311533
1075400,"Agrifarm Products, P.C.",GR,523535000
1114462,PCI Pharma Services,US,47842845
1033571,Alamo Caribe Bakery Distributors Inc.,US,603194234
542083,Honey Bun (1982) Limited,JM,816427143
899324,United Foods Partnership Firm,IN,650906824
1114541,Hillside Gardens Ltd,CA,200363182
484428,"Nantong Flexitex Co., Ltd.",CN,547021118
826379,Shankar Soya Concepts,IN,650900413
788825,Danvita UAB,LT,647398648
632922,ANL Gida San ve Tic. Ltd. Sti,TR,355006649
127655,1360548 Ontario Limited,CA,250992393
237680,Frutos Marinos S.A.,MX,812939692
1128353,"Duynie Ingredients, BV",NL,492251945
1070043,"Zhuanghe Yongchun Marine Products Co., Ltd",CN,544593624
1132583,"Bueno Cafe Comercio E Exportacao Ltda.,",BR,901139062
1106488,Comercial Puente Austral Wines Limitada / Maturana Winery S.P.A.,CL,952876693
1110853,"Welcos Co., Ltd.",KR,689131584
977843,"Fujian Jiafeng Agricultural Development Co., Ltd.",CN,546405618
449657,"Westco Fruit & Nut Products, Inc.",US,11341013
110252,Majestic International Spice Corporation,US,
779162,"Steuart Laboratories, Inc.",US,786086462
866687,"Kumamoto Flour Milling Co., Ltd.",JP,695321633
153119,Manuelita S.A.,CO,880204557
244116,Ricegrowers Limited,AU,744292254
671839,Oasis Foods Company,US,52874634
1110099,"Cape Bald Packers, Limited",CA,244745894
1081380,"Stonecushion, Inc.",US,80644851
78583,S.A. Biscuits Cantreau,FR,275178713
1029736,"Meiji Co., Ltd.",JP,691623745
1119339,Pace Life Sciences,US,118818419
1054553,32 Cup,US,80374227
542482,Caffe Nero Ventures Limited,UK,
97692,Jose Paes Morilla y Hnos / Bodegas Paez Morilla S.A.,ES,466513496
1096899,Wenzhou Faith Import & Export Co. Ltd,CN,544436844
567143,Beauty Promotions Ins. / Beauty Promotions Inc.,KR,688856335
1106582,"Everfresh Seafood Company, Inc.",US,130360667
1115438,Richardson Oilseed Limited,CA,246182468
1117103,RIZOS A.E.B.E. / Cosmectory S.A.,GR,499552342
13208,Dexim S.R.L.,PE,934678103
894927,"Agro Produce Puerto Rico, Inc.",US,78732151
709180,Orkla Latvija SIA,LV,681828515
157691,Borco-Marken-Import Matthiesen GmbH & Co. KG,DE,316044197
1101545,Capital Ventures,IN,872773343
1104849,Soc. Agricola La Hornilla Ltda. Planta Chocalan,CL,981047426
830743,Hicomi Food Industries Sdn Bhd,MY,597662183
1111673,Phoenix Foods S.A.C.,PE,934156837
1084311,Roberto Tamm y Cia LTDA,CL,980301311
1083973,Boulangerie Neuhauser,FR,271642292
1118248,Foster Delivery Science,US,80047537
1123948,"Vermed, A Nissha Company",US,145052481
655457,"Luzhou Bio-Chem Technology (Shandong) Co., Ltd. / Luzhou Bio-Chem Technology Limited",CN,
735593,Pescacial SL,ES,563142223
1134564,"Sharp Appliances, Ltd.",TH,659726194
1134642,"Nutrition 21, LLC.",US,
93006,Trung Nguyen Group Corporation,VN,555297873
1103241,Vale Packaging Ltd,CA,205544476
911736,Shantou Oceans Best Seafood Corporation / Shantou Ocean Best Seafood Corporation,CN,549566575
966128,"Wenzhou Yuanfel Pet Toys Products Co,.Ltd.",CN,528101897
833956,"Veridian Healthcare, Ltd.",US,830437997
1113357,Acetaia Marchi S.R.L.,IT,434892610
1111578,Kaserei Magoth - Wangi,CH,481809478
1076477,Sol Panamby Specialty Coffees LTDA,BR,899815156
849182,Cafes Novell S.A.,ES,460042070
1113843,Cleca SPA,IT,564340862
1101833,Bioconcept Capital Sp. z o.o.,PL,366129445
1134391,"The Emperor Co.,Ltd.",TH,671834776
1098469,"Joytech Healthcare Co., Ltd.",CN,544392778
1098940,United Biscuits Limited (Manchester),UK,215717796
1102834,GeneSeas Producao de Alevinos e Engorda de Peixes Ltda,BR,678064771
1110884,"Unexo Life Sciences, Private Limited",IN,872260479
854897,"Agropecuaria Malichita, S.A. De C.V.",MX,812649197
1130452,FRU COM Trading GmbH / Fru Com Handels GmbH,AT,303559694
1134211,Cereria Terenzi Evelino Srl,IT,565025959
835965,K.L.Kris Food Industries Sdn Bhd,MY,652105859
208514,Dr. Willmar Schwabe India Pvt. Ltd.,IN,929604624
1107701,"Pavlidis, P., Domiki, S.A.",GR,728356226
1108893,Entroterra SpA (La Pastaio di Camerino),IT,564002181
277058,Le Bonta Del Casale - Az. Agr. di Fidio Giuseppe (Dispac),IT,655487825
1116593,Hofseth Biocare ASA,NO,345198286
55616,Surapon Foods Public Company Limited,TH,659668511
86710,I.Schroeder KG (GmbH & Co.),DE,316587849
831194,Heilala Vanilla Limited,NZ,593229995
1129376,AAA Exports Private Limited,SG,937451110
1131314,"CF USA, Inc.",US,42326526
1117901,Euroasias Organics Inc.,US,84739750
1105429,Stauber Corporation,US,79931463
1107685,Exportadora Frucol Ltda,CL,980597764
1107993,"Baron Chocolatier, Inc.",US,
1090483,Wine Forest LTD,US,
1115013,Baloru S.A.,EC,935145706
1011591,"Beijing Huiyuan Group Co., Ltd.",CN,545377921
1084310,Sociedad Agricola Puente Negro LTDA,CL,980830991
1130145,"Qingdao XinZeHao Trading Co., Ltd.",CN,529465516
1052699,Productos Agricolas Del Campo Lm Sa,CR,815740545
1053552,Argencrops Peru S.A.C.,PE,934966013
1133868,Add Water B.V.,NL,408197643
1134935,Soapsmith,UK,216920995
1134938,Soap Solutions,AU,751687724
1096277,"Kuki Sangyo Co., Ltd. Takenari Factory",JP,717113885
1051809,"Yangzhou Yichuan Plastic Technology Co., Ltd.",CN,544438227
1101073,Costco Wholesale #187 / Costco Wholesale Corporation,US,965743263
944094,Greenfield Rice Investment Inc.,GY,816239774
268283,Chocmod SAS,FR,264913232
1128860,Yagerbet Market LLC,US,797118317
1133446,Aakash Global Foods (P) Ltd.(Unit-Ii),IN,724982728
1006982,"The Heatpack Company, Ltd.",UK,217505886
1102974,Collegio Toscano Degli Olivicoltori OL.MA. s.a.c.,IT,428263258
5342,International Marine Products Inc.,US,
642256,Invetek Inc.,US,24086865
1110266,"B&B Korea Co, Ltd.",KR,688499349
1087337,Stiroa S.A.,TN,362654853
1087610,Scalregional Doces Outros Produtos Regionais do Ribatejo Lda,PT,337980556
882824,Coastal Corporation Limited,IN,860408290
391605,"Prime Resources Corp. / Broder Bros., Co.",US,99761066
1128277,Amcafe USA,US,807626890
608299,"Anhui Ruifuxiang Food Co., Ltd.",CN,527854428
574129,Quesos De La Huz Grimaldos Ind.Lacteas S.L. / De La Huz Grimaldos Industrias Lacteas S.L,ES,465001089
921324,Trilladora Huila,CO,885745496
1134436,DeltaPak Pty Ltd,AU,751389847
1114746,Engelhart CTP (Colombia) SAS,CO,884612593
728813,G21 S.R.I.,IT,431529195
1096776,We Love Nature L.L.C,US,
1100901,Dorfkaserei Sumiswald AG,CH,481167448
1101800,"WanBangDe (Hunan) Natural Pharmaceutical Co., Ltd",CN,527095061
21038,LGMC Cherifienne S.A.,MA,559912362
469630,Alimentias EMC S.L.,ES,
289943,"Trega Foods Inc. / Agropur, Inc.",US,166619234
1133201,"City Market, Inc",US,878792209
643012,"Hata Kosen Company Limited / Hata Coffee Co., Ltd.",JP,693574006
913901,ABADI,ID,727712270
1109612,"Comercial Greenvic S.A., Planta Maipo",CL,981236581
1112186,"Luxe Seafood, Inc.",US,80172916
783961,Jiangsu Carepet Pet Products Co. Ltd,CN,543430257
1117573,International Sulphur Incorporated,US,8086514
449211,"Beijing Kyo-nichi Todai Foods Co., Ltd.",CN,544658289
136244,"Guangdong Zhongqing Sugar Group Co., Ltd.",CN,544949253
1129220,"Edward B Beharry & Co., Ltd.",GY,895014967
818807,Japan Philippines Malunggay Eco Farm Inc.,PH,721904191
288358,Quest International Flavors / Kerry Ingredients & Flavours,US,965253995
1107795,"Firmenich & CIA, Ltda.",BR,897399499
1100970,Olam Vietnam Ltd,VN,555213833
730541,Asia Foods,IN,650640324
1116224,"Renaissance Specialty Foods, Inc.",US,132703013
714845,"Qingdao Blue Gate Company Limited. / Box, Tray & Giraffe Inc.",CN,
394146,Medco Manufacturing,US,39107236
1005577,"Nam Phuong V.N Co., Ltd - Branch 6",VN,556889974
1127350,Tom & Luke Ltd.,NZ,595093896
60553,"Globus Coffee, LLC.",US,945768372
1101372,"Vast Gem International Co., Ltd.",TW,658099515
1134186,Tilly Parker Limited,UK,
830205,"Panamerican Coffee Trading Co., S.A.",CR,853081735
605257,"Qingdao Dongxuan Foods Co.,Ltd",CN,
1071863,"Young Poong Co., Ltd.",KR,694780627
836373,Munchy Food Industries Sdn. Bhd.,MY,652286469
1063736,Lansdale Warehouse Co. Inc.,US,879850071
1117513,Harry's wafelbakkerij bvba,BE,372634985
1096666,Pci Pharma Services,US,140806980
771847,Hoobbe Limited,CN,670017578
1102114,"Ross Organic Specialty Sales, Inc.",US,625491766
1102285,Unifrutti Traders Ltda Planta Coquimbo,CL,815631603
1018418,Irati,FR,264601230
389661,"Royal Sterilization Systems / DeRoyal Industries, Inc.",US,825372873
835875,Agricola Campillay SpA,CL,
1110111,"Crosby Hop Farm, LLC",US,78688666
1113409,"Caoxian Tongfa Food Co., Ltd.",CN,545019350
1098013,"Hangzhou Special Nonwovens Co., Ltd.",CN,420120734
295135,"Marutomo Co., Ltd.",JP,690651682
789376,"Dalian Gourmet Industry Co., Ltd.",CN,544733064
1072086,Arthur Schuman Inc.,US,80643447
315272,"Resal Mabekos Internacional S.L. (Extinguida), Tahe Products Cosmetics",ES,461329535
1096456,"AMD Medicom, Inc.",US,130401461
1098914,PT Torabika Eka Semesta,ID,726672822
708034,FancyPants Baking Co.,US,62379213
993893,Scanpharm A/S,DK,308201198
809761,Wholesome Valley Foods,US,
1113630,"JSC ""Choco Group""",LT,
31394,Earagail Eisc Teoranta,IE,987808219
521752,Tan Que Corp.,TW,657693672
1037232,L' Atelier du Pain,BE,373680123
1118430,"Barco, PT.",ID,728683004
1093284,Nilon's Enterprises Private Limited,IN,677602867
1102175,Granja Asomante,US,56244379
1103005,Kleppe SA Plant 3,AR,977645415
778774,Tasty Foods S.A.,GR,728522322
1102841,Skin Dermotherapies,CO,880008132
652299,Molino Riva S.R.L,IT,434512404
778955,Soc. Cooperativa de Cafetaleros de San Jose La Majada de R.L.,SV,816053348
1008883,Znova Agroindustrias SPR de RL de CV,MX,812823308
1080031,Bionap S.r.l,IT,430595205
451466,La Fabbrica della Pasta di Gragnano di A Moccia SAS,IT,338441295
216313,Agropecuaria Vale das Uvas Ltda,BR,902299809
1123742,"Ilariza Bionaturals, Pvt. Ltd.",IN,860290515
1097441,Wise Plastics Technologies,US,74591108
688288,"SANKEI Company Limited / Mazza Healthcare, LLC.",US,830069063
1100423,Cap Agro SARL,MA,954552076
692263,Camimex,VN,
1105244,Arabica Coffee,US,830528899
1107156,Logistica 1 / Logistica Uno,IT,339758897
395316,"Disposable Instrument Co., Inc.",US,52889524
675269,"Gansu Yusheng Agricultural Products Co.,Ltd.",CN,527032693
981306,A. Loacker Konfekt G.m.b.H.,AT,303373153
1120018,Tadim GmbH,DE,313162029
653575,Sardaformaggi Spa,IT,431966936
1058793,Pespesca S.A.,EC,815991988
1106031,Western Wine Services,US,194591996
1109751,Patty King International / 975837 Ontario Limited,CA,254717432
392896,Illini,US,5096748
930196,Rich Products Corporation,US,620781534
622382,"Servicios Agricolas AMEX, S.A.",MX,812774736
1115296,"Sunrise Seafood Co., Ltd.",VN,556036661
994804,"Thanh Thuy Packaging Food Processing Co., Ltd.",VN,555244758
813033,"Cimbali Usa, Inc.",US,793494027
850581,Megahputra Sejahtera,ID,
1036226,Stampede Meat North Inc.,CA,204302561
840411,"Qingdao Cheun Jep Foodstuff Co., Ltd.",CN,679733071
858647,Bharat Gluco Industries (P) Ltd,IN,864339628
1100945,Safracafe S.A.,HN,
1056272,"Jiangsu Brother Vitamins Co., Ltd.",CN,545914269
267267,"Dalian Gaishi Food Co., Ltd.",CN,560246783
810728,Gnosis / Gnosis USA Inc.,US,967987475
1108290,"Porttable, Produtos Alimentares Lda.",PT,449539225
18206,"Nobel / SYSCO Food Services Company / Sysco New Mexico, LLC.",US,605839377
